pizza_index,raw_menus,time_stamps,menus_clean,garnish,title,ingredients
44,"Zucchini, onions, mozzarella , French feta cheese, garlic olive oil, lemon zest, Italian parsley.",3/8/13 20:53,"zucchini, onions, mozzarella , french feta cheese, garlic olive oil, lemon zest, italian parsley.",,,feta cheese
44,"Zucchini, onions, mozzarella , French feta cheese, garlic olive oil, lemon zest, Italian parsley.",3/8/13 20:53,"zucchini, onions, mozzarella , french feta cheese, garlic olive oil, lemon zest, italian parsley.",,,garlic olive oil
44,"Zucchini, onions, mozzarella , French feta cheese, garlic olive oil, lemon zest, Italian parsley.",3/8/13 20:53,"zucchini, onions, mozzarella , french feta cheese, garlic olive oil, lemon zest, italian parsley.",,,lemon zest
44,"Zucchini, onions, mozzarella , French feta cheese, garlic olive oil, lemon zest, Italian parsley.",3/8/13 20:53,"zucchini, onions, mozzarella , french feta cheese, garlic olive oil, lemon zest, italian parsley.",,,italian parsley
46,"Broccolini, mozzarella , cheddar cheese, lemon zest, Italian parsley.",4/4/13 18:09,"broccolini, mozzarella , cheddar cheese, lemon zest, italian parsley.",,,broccolini
46,"Broccolini, mozzarella , cheddar cheese, lemon zest, Italian parsley.",4/4/13 18:09,"broccolini, mozzarella , cheddar cheese, lemon zest, italian parsley.",,,mozzarella cheese 
46,"Broccolini, mozzarella , cheddar cheese, lemon zest, Italian parsley.",4/4/13 18:09,"broccolini, mozzarella , cheddar cheese, lemon zest, italian parsley.",,,cheddar cheese
46,"Broccolini, mozzarella , cheddar cheese, lemon zest, Italian parsley.",4/4/13 18:09,"broccolini, mozzarella , cheddar cheese, lemon zest, italian parsley.",,,lemon zest
46,"Broccolini, mozzarella , cheddar cheese, lemon zest, Italian parsley.",4/4/13 18:09,"broccolini, mozzarella , cheddar cheese, lemon zest, italian parsley.",,,italian parsley
48,"Roma tomatoes, fresh California corn, mozzarella , parmesan cheese, garlic olive oil, Italian parsley.",4/23/13 14:10,"roma tomatoes, fresh california corn, mozzarella , parmesan cheese, garlic olive oil, italian parsley.",,,roma tomatoes
48,"Roma tomatoes, fresh California corn, mozzarella , parmesan cheese, garlic olive oil, Italian parsley.",4/23/13 14:10,"roma tomatoes, fresh california corn, mozzarella , parmesan cheese, garlic olive oil, italian parsley.",,,corn
48,"Roma tomatoes, fresh California corn, mozzarella , parmesan cheese, garlic olive oil, Italian parsley.",4/23/13 14:10,"roma tomatoes, fresh california corn, mozzarella , parmesan cheese, garlic olive oil, italian parsley.",,,mozzarella cheese 
48,"Roma tomatoes, fresh California corn, mozzarella , parmesan cheese, garlic olive oil, Italian parsley.",4/23/13 14:10,"roma tomatoes, fresh california corn, mozzarella , parmesan cheese, garlic olive oil, italian parsley.",,,parmesan cheese
48,"Roma tomatoes, fresh California corn, mozzarella , parmesan cheese, garlic olive oil, Italian parsley.",4/23/13 14:10,"roma tomatoes, fresh california corn, mozzarella , parmesan cheese, garlic olive oil, italian parsley.",,,garlic olive oil
48,"Roma tomatoes, fresh California corn, mozzarella , parmesan cheese, garlic olive oil, Italian parsley.",4/23/13 14:10,"roma tomatoes, fresh california corn, mozzarella , parmesan cheese, garlic olive oil, italian parsley.",,,italian parsley
52,"Cremini mushrooms, onions, mozzarella , French goat cheese, garlic olive oil, fresh herbs.",6/21/13 23:53,"cremini mushrooms, onions, mozzarella , french goat cheese, garlic olive oil, fresh herbs.",,,cremini mushrooms
52,"Cremini mushrooms, onions, mozzarella , French goat cheese, garlic olive oil, fresh herbs.",6/21/13 23:53,"cremini mushrooms, onions, mozzarella , french goat cheese, garlic olive oil, fresh herbs.",,,onion
52,"Cremini mushrooms, onions, mozzarella , French goat cheese, garlic olive oil, fresh herbs.",6/21/13 23:53,"cremini mushrooms, onions, mozzarella , french goat cheese, garlic olive oil, fresh herbs.",,,mozzarella cheese 
52,"Cremini mushrooms, onions, mozzarella , French goat cheese, garlic olive oil, fresh herbs.",6/21/13 23:53,"cremini mushrooms, onions, mozzarella , french goat cheese, garlic olive oil, fresh herbs.",,,goat cheese
52,"Cremini mushrooms, onions, mozzarella , French goat cheese, garlic olive oil, fresh herbs.",6/21/13 23:53,"cremini mushrooms, onions, mozzarella , french goat cheese, garlic olive oil, fresh herbs.",,,garlic olive oil
52,"Cremini mushrooms, onions, mozzarella , French goat cheese, garlic olive oil, fresh herbs.",6/21/13 23:53,"cremini mushrooms, onions, mozzarella , french goat cheese, garlic olive oil, fresh herbs.",,,fresh herbs
56,"Gypsy pepper, onions, green olives, mozzarella , feta cheese, garlic olive oil, Italian parsley.",7/11/13 22:04,"gypsy pepper, onions, green olives, mozzarella , feta cheese, garlic olive oil, italian parsley.",,,gypsy pepper
56,"Gypsy pepper, onions, green olives, mozzarella , feta cheese, garlic olive oil, Italian parsley.",7/11/13 22:04,"gypsy pepper, onions, green olives, mozzarella , feta cheese, garlic olive oil, italian parsley.",,,onion
56,"Gypsy pepper, onions, green olives, mozzarella , feta cheese, garlic olive oil, Italian parsley.",7/11/13 22:04,"gypsy pepper, onions, green olives, mozzarella , feta cheese, garlic olive oil, italian parsley.",,,green olives
56,"Gypsy pepper, onions, green olives, mozzarella , feta cheese, garlic olive oil, Italian parsley.",7/11/13 22:04,"gypsy pepper, onions, green olives, mozzarella , feta cheese, garlic olive oil, italian parsley.",,,mozzarella cheese 
56,"Gypsy pepper, onions, green olives, mozzarella , feta cheese, garlic olive oil, Italian parsley.",7/11/13 22:04,"gypsy pepper, onions, green olives, mozzarella , feta cheese, garlic olive oil, italian parsley.",,,feta cheese
56,"Gypsy pepper, onions, green olives, mozzarella , feta cheese, garlic olive oil, Italian parsley.",7/11/13 22:04,"gypsy pepper, onions, green olives, mozzarella , feta cheese, garlic olive oil, italian parsley.",,,garlic olive oil
56,"Gypsy pepper, onions, green olives, mozzarella , feta cheese, garlic olive oil, Italian parsley.",7/11/13 22:04,"gypsy pepper, onions, green olives, mozzarella , feta cheese, garlic olive oil, italian parsley.",,,italian parsley
58,"Roma tomatoes, onions, mozzarella, French goat cheese, garlic olive oil, Italian parsley.",8/22/13 18:29,"roma tomatoes, onions, mozzarella, french goat cheese, garlic olive oil, italian parsley.",,,roma tomatoes
58,"Roma tomatoes, onions, mozzarella, French goat cheese, garlic olive oil, Italian parsley.",8/22/13 18:29,"roma tomatoes, onions, mozzarella, french goat cheese, garlic olive oil, italian parsley.",,,onion
58,"Roma tomatoes, onions, mozzarella, French goat cheese, garlic olive oil, Italian parsley.",8/22/13 18:29,"roma tomatoes, onions, mozzarella, french goat cheese, garlic olive oil, italian parsley.",,,mozzarella cheese
58,"Roma tomatoes, onions, mozzarella, French goat cheese, garlic olive oil, Italian parsley.",8/22/13 18:29,"roma tomatoes, onions, mozzarella, french goat cheese, garlic olive oil, italian parsley.",,,goat cheese
58,"Roma tomatoes, onions, mozzarella, French goat cheese, garlic olive oil, Italian parsley.",8/22/13 18:29,"roma tomatoes, onions, mozzarella, french goat cheese, garlic olive oil, italian parsley.",,,garlic olive oil
58,"Roma tomatoes, onions, mozzarella, French goat cheese, garlic olive oil, Italian parsley.",8/22/13 18:29,"roma tomatoes, onions, mozzarella, french goat cheese, garlic olive oil, italian parsley.",,,italian parsley
60,"Cremini Mushrooms, onions, mozzarella , French goat cheese, garlic olive oil, fresh herbs.",10/31/13 3:41,"cremini mushrooms, onions, mozzarella , french goat cheese, garlic olive oil, fresh herbs.",,,cremini mushrooms
60,"Cremini Mushrooms, onions, mozzarella , French goat cheese, garlic olive oil, fresh herbs.",10/31/13 3:41,"cremini mushrooms, onions, mozzarella , french goat cheese, garlic olive oil, fresh herbs.",,,onion
60,"Cremini Mushrooms, onions, mozzarella , French goat cheese, garlic olive oil, fresh herbs.",10/31/13 3:41,"cremini mushrooms, onions, mozzarella , french goat cheese, garlic olive oil, fresh herbs.",,,mozzarella cheese 
60,"Cremini Mushrooms, onions, mozzarella , French goat cheese, garlic olive oil, fresh herbs.",10/31/13 3:41,"cremini mushrooms, onions, mozzarella , french goat cheese, garlic olive oil, fresh herbs.",,,goat cheese
60,"Cremini Mushrooms, onions, mozzarella , French goat cheese, garlic olive oil, fresh herbs.",10/31/13 3:41,"cremini mushrooms, onions, mozzarella , french goat cheese, garlic olive oil, fresh herbs.",,,garlic olive oil
60,"Cremini Mushrooms, onions, mozzarella , French goat cheese, garlic olive oil, fresh herbs.",10/31/13 3:41,"cremini mushrooms, onions, mozzarella , french goat cheese, garlic olive oil, fresh herbs.",,,fresh herbs
62,"Roma tomatoes, onions, mozzarella , gouda cheese, garlic olive oil, fresh herbs.",11/16/13 17:50,"roma tomatoes, onions, mozzarella , gouda cheese, garlic olive oil, fresh herbs.",,,roma tomatoes
62,"Roma tomatoes, onions, mozzarella , gouda cheese, garlic olive oil, fresh herbs.",11/16/13 17:50,"roma tomatoes, onions, mozzarella , gouda cheese, garlic olive oil, fresh herbs.",,,onion
62,"Roma tomatoes, onions, mozzarella , gouda cheese, garlic olive oil, fresh herbs.",11/16/13 17:50,"roma tomatoes, onions, mozzarella , gouda cheese, garlic olive oil, fresh herbs.",,,mozzarella cheese 
62,"Roma tomatoes, onions, mozzarella , gouda cheese, garlic olive oil, fresh herbs.",11/16/13 17:50,"roma tomatoes, onions, mozzarella , gouda cheese, garlic olive oil, fresh herbs.",,,gouda cheese
62,"Roma tomatoes, onions, mozzarella , gouda cheese, garlic olive oil, fresh herbs.",11/16/13 17:50,"roma tomatoes, onions, mozzarella , gouda cheese, garlic olive oil, fresh herbs.",,,garlic olive oil
62,"Roma tomatoes, onions, mozzarella , gouda cheese, garlic olive oil, fresh herbs.",11/16/13 17:50,"roma tomatoes, onions, mozzarella , gouda cheese, garlic olive oil, fresh herbs.",,,fresh herbs
64,"Roma tomatoes, onions, mozzarella , gouda cheese, garlic olive oil, fresh herbs.",11/17/13 12:39,"roma tomatoes, onions, mozzarella , gouda cheese, garlic olive oil, fresh herbs.",,,roma tomatoes
64,"Roma tomatoes, onions, mozzarella , gouda cheese, garlic olive oil, fresh herbs.",11/17/13 12:39,"roma tomatoes, onions, mozzarella , gouda cheese, garlic olive oil, fresh herbs.",,,onion
64,"Roma tomatoes, onions, mozzarella , gouda cheese, garlic olive oil, fresh herbs.",11/17/13 12:39,"roma tomatoes, onions, mozzarella , gouda cheese, garlic olive oil, fresh herbs.",,,mozzarella cheese 
64,"Roma tomatoes, onions, mozzarella , gouda cheese, garlic olive oil, fresh herbs.",11/17/13 12:39,"roma tomatoes, onions, mozzarella , gouda cheese, garlic olive oil, fresh herbs.",,,gouda cheese
64,"Roma tomatoes, onions, mozzarella , gouda cheese, garlic olive oil, fresh herbs.",11/17/13 12:39,"roma tomatoes, onions, mozzarella , gouda cheese, garlic olive oil, fresh herbs.",,,garlic olive oil
64,"Roma tomatoes, onions, mozzarella , gouda cheese, garlic olive oil, fresh herbs.",11/17/13 12:39,"roma tomatoes, onions, mozzarella , gouda cheese, garlic olive oil, fresh herbs.",,,fresh herbs
66,"Cremini mushrooms, onions, mozzarella , French goat cheese, garlic olive oil, fresh herbs.",11/19/13 22:51,"cremini mushrooms, onions, mozzarella , french goat cheese, garlic olive oil, fresh herbs.",,,cremini mushrooms
66,"Cremini mushrooms, onions, mozzarella , French goat cheese, garlic olive oil, fresh herbs.",11/19/13 22:51,"cremini mushrooms, onions, mozzarella , french goat cheese, garlic olive oil, fresh herbs.",,,onion
66,"Cremini mushrooms, onions, mozzarella , French goat cheese, garlic olive oil, fresh herbs.",11/19/13 22:51,"cremini mushrooms, onions, mozzarella , french goat cheese, garlic olive oil, fresh herbs.",,,mozzarella cheese 
66,"Cremini mushrooms, onions, mozzarella , French goat cheese, garlic olive oil, fresh herbs.",11/19/13 22:51,"cremini mushrooms, onions, mozzarella , french goat cheese, garlic olive oil, fresh herbs.",,,goat cheese
66,"Cremini mushrooms, onions, mozzarella , French goat cheese, garlic olive oil, fresh herbs.",11/19/13 22:51,"cremini mushrooms, onions, mozzarella , french goat cheese, garlic olive oil, fresh herbs.",,,garlic olive oil
66,"Cremini mushrooms, onions, mozzarella , French goat cheese, garlic olive oil, fresh herbs.",11/19/13 22:51,"cremini mushrooms, onions, mozzarella , french goat cheese, garlic olive oil, fresh herbs.",,,fresh herbs
68,"Cremini mushrooms, onions, mozzarella , French goat cheese, garlic olive oil, fresh herbs.",11/20/13 18:01,"cremini mushrooms, onions, mozzarella , french goat cheese, garlic olive oil, fresh herbs.",,,cremini mushrooms
68,"Cremini mushrooms, onions, mozzarella , French goat cheese, garlic olive oil, fresh herbs.",11/20/13 18:01,"cremini mushrooms, onions, mozzarella , french goat cheese, garlic olive oil, fresh herbs.",,,onion
68,"Cremini mushrooms, onions, mozzarella , French goat cheese, garlic olive oil, fresh herbs.",11/20/13 18:01,"cremini mushrooms, onions, mozzarella , french goat cheese, garlic olive oil, fresh herbs.",,,mozzarella cheese 
68,"Cremini mushrooms, onions, mozzarella , French goat cheese, garlic olive oil, fresh herbs.",11/20/13 18:01,"cremini mushrooms, onions, mozzarella , french goat cheese, garlic olive oil, fresh herbs.",,,goat cheese
68,"Cremini mushrooms, onions, mozzarella , French goat cheese, garlic olive oil, fresh herbs.",11/20/13 18:01,"cremini mushrooms, onions, mozzarella , french goat cheese, garlic olive oil, fresh herbs.",,,garlic olive oil
68,"Cremini mushrooms, onions, mozzarella , French goat cheese, garlic olive oil, fresh herbs.",11/20/13 18:01,"cremini mushrooms, onions, mozzarella , french goat cheese, garlic olive oil, fresh herbs.",,,fresh herbs
70,"Cremini mushrooms, onions, mozzarella , French goat cheese, garlic olive oil, fresh herbs.",11/21/13 21:03,"cremini mushrooms, onions, mozzarella , french goat cheese, garlic olive oil, fresh herbs.",,,cremini mushrooms
70,"Cremini mushrooms, onions, mozzarella , French goat cheese, garlic olive oil, fresh herbs.",11/21/13 21:03,"cremini mushrooms, onions, mozzarella , french goat cheese, garlic olive oil, fresh herbs.",,,onion
70,"Cremini mushrooms, onions, mozzarella , French goat cheese, garlic olive oil, fresh herbs.",11/21/13 21:03,"cremini mushrooms, onions, mozzarella , french goat cheese, garlic olive oil, fresh herbs.",,,mozzarella cheese 
70,"Cremini mushrooms, onions, mozzarella , French goat cheese, garlic olive oil, fresh herbs.",11/21/13 21:03,"cremini mushrooms, onions, mozzarella , french goat cheese, garlic olive oil, fresh herbs.",,,goat cheese
70,"Cremini mushrooms, onions, mozzarella , French goat cheese, garlic olive oil, fresh herbs.",11/21/13 21:03,"cremini mushrooms, onions, mozzarella , french goat cheese, garlic olive oil, fresh herbs.",,,garlic olive oil
70,"Cremini mushrooms, onions, mozzarella , French goat cheese, garlic olive oil, fresh herbs.",11/21/13 21:03,"cremini mushrooms, onions, mozzarella , french goat cheese, garlic olive oil, fresh herbs.",,,fresh herbs
72,"Cremini mushrooms, onions, mozzarella , French goat cheese, garlic olive oil, fresh herbs.",11/22/13 16:39,"cremini mushrooms, onions, mozzarella , french goat cheese, garlic olive oil, fresh herbs.",,,cremini mushrooms
72,"Cremini mushrooms, onions, mozzarella , French goat cheese, garlic olive oil, fresh herbs.",11/22/13 16:39,"cremini mushrooms, onions, mozzarella , french goat cheese, garlic olive oil, fresh herbs.",,,onion
72,"Cremini mushrooms, onions, mozzarella , French goat cheese, garlic olive oil, fresh herbs.",11/22/13 16:39,"cremini mushrooms, onions, mozzarella , french goat cheese, garlic olive oil, fresh herbs.",,,mozzarella cheese 
72,"Cremini mushrooms, onions, mozzarella , French goat cheese, garlic olive oil, fresh herbs.",11/22/13 16:39,"cremini mushrooms, onions, mozzarella , french goat cheese, garlic olive oil, fresh herbs.",,,goat cheese
72,"Cremini mushrooms, onions, mozzarella , French goat cheese, garlic olive oil, fresh herbs.",11/22/13 16:39,"cremini mushrooms, onions, mozzarella , french goat cheese, garlic olive oil, fresh herbs.",,,garlic olive oil
72,"Cremini mushrooms, onions, mozzarella , French goat cheese, garlic olive oil, fresh herbs.",11/22/13 16:39,"cremini mushrooms, onions, mozzarella , french goat cheese, garlic olive oil, fresh herbs.",,,fresh herbs
74,"Cremini mushrooms, onions, mozzarella , French goat cheese, garlic olive oil, fresh herbs.",11/23/13 17:56,"cremini mushrooms, onions, mozzarella , french goat cheese, garlic olive oil, fresh herbs.",,,cremini mushrooms
74,"Cremini mushrooms, onions, mozzarella , French goat cheese, garlic olive oil, fresh herbs.",11/23/13 17:56,"cremini mushrooms, onions, mozzarella , french goat cheese, garlic olive oil, fresh herbs.",,,onion
74,"Cremini mushrooms, onions, mozzarella , French goat cheese, garlic olive oil, fresh herbs.",11/23/13 17:56,"cremini mushrooms, onions, mozzarella , french goat cheese, garlic olive oil, fresh herbs.",,,mozzarella cheese 
74,"Cremini mushrooms, onions, mozzarella , French goat cheese, garlic olive oil, fresh herbs.",11/23/13 17:56,"cremini mushrooms, onions, mozzarella , french goat cheese, garlic olive oil, fresh herbs.",,,goat cheese
74,"Cremini mushrooms, onions, mozzarella , French goat cheese, garlic olive oil, fresh herbs.",11/23/13 17:56,"cremini mushrooms, onions, mozzarella , french goat cheese, garlic olive oil, fresh herbs.",,,garlic olive oil
